"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","True:SampleAndWrite.SamplingEnable:BooleanRising:"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1619209703561995302"
"StartRawTime","1619209703561995302"
"Index","Date","ClockTime","RawTime","TraceSampID","gActualForce[1]:LREAL","gActualForce[2]:LREAL","gActualForce[3]:LREAL","gActualForce[4]:LREAL","gActualForce[5]:LREAL","gActualForce[6]:LREAL","gActualLaserPosition:LREAL"
"12048","2021-04-23","20:28:23.56","1619209703561995302","","-1.3413570770647851","0.3340061162079655","-0.77852093852091642","0.0053596687624588579","0.025268554033485546","0.016047015610652679","73.784000000000006"
"12049","2021-04-23","20:28:23.56","1619209703562995335","","-1.2072213693583009","0.3340061162079655","-0.84339768339766508","-0.0053596687624599682","0.022608706240486956","-0.012035261707988396","77.915000000000006"
"12050","2021-04-23","20:28:23.56","1619209703563995315","","-0.73774639238566131","0.4008073394495586","-1.0380279180279075","-0.00803950314368998","0.022608706240486956","-0.0093607591062129514","77.921999999999997"
"12051","2021-04-23","20:28:23.56","1619209703564995338","","-1.0730856616518718","0","-0.71364419364416776","-0.00803950314368998","0.01595908675799157","-0.021396020814202464","77.920000000000002"
"12052","2021-04-23","20:28:23.56","1619209703565995470","","-0.80481424623890341","0.3340061162079655","-0.77852093852091642","-0.0053596687624599682","0.023938630136986244","-0.01069801040710068","77.921999999999997"
"12053","2021-04-23","20:28:23.56","1619209703566995155","","-0.80481424623890341","0.1336024464831862","-0.97315117315115884","-0.00803950314368998","0.025268554033485546","-0.013372513008876125","77.918999999999997"
"12054","2021-04-23","20:28:23.56","1619209703567995162","","-1.1401535155050588","-0.33400611620796639","-1.0380279180279075","-0.0026798343812299841","0.023938630136986244","-0.021396020814202464","77.918000000000006"
"12055","2021-04-23","20:28:23.56","1619209703568995640","","-1.0060178077986297","0.3340061162079655","-1.0380279180279075","-0.0053596687624599682","0.025268554033485546","-0.012035261707988396","77.921000000000006"
"12056","2021-04-23","20:28:23.57","1619209703569995097","","-1.0730856616518718","0.4008073394495586","-0.97315117315115884","-0.00803950314368998","0.025268554033485546","-0.017384266911539291","77.918999999999997"
"12057","2021-04-23","20:28:23.57","1619209703570995222","","-1.1401535155050588","0.2004036697247793","-0.71364419364416776","-0.0040197515718449761","0.030588249619482741","-0.013372513008876125","77.921999999999997"
"12058","2021-04-23","20:28:23.57","1619209703571995262","","-1.0730856616518718","0.2672048929663724","-0.90827442827441374","-0.00803950314368998","0.029258325722983439","-0.018721518212427013","77.924000000000007"
"12059","2021-04-23","20:28:23.57","1619209703572994908","","-0.80481424623890341","0.2004036697247793","-0.84339768339766508","-0.001339917190614992","0.030588249619482741","-0.01069801040710068","77.918000000000006"
"12060","2021-04-23","20:28:23.57","1619209703573995520","","-0.87188210009214551","0","-0.90827442827441374","-0.0053596687624599682","0.027928401826484137","-0.012035261707988396","77.918999999999997"
"12061","2021-04-23","20:28:23.57","1619209703574994883","","-0.87188210009214551","0.4008073394495586","-0.71364419364416776","-0.00803950314368998","0.026598477929984835","-0.01470976430976384","77.923000000000002"
"12062","2021-04-23","20:28:23.57","1619209703575995020","","-1.0060178077986297","0.4676085626911517","-0.64876744876742265","-0.0053596687624599682","0.022608706240486956","-0.01470976430976384","77.920000000000002"
"12063","2021-04-23","20:28:23.57","1619209703576995010","","-1.2072213693583009","0.1336024464831862","-0.90827442827441374","-0.00803950314368998","0.025268554033485546","-0.017384266911539291","77.918999999999997"
"12064","2021-04-23","20:28:23.57","1619209703577995923","","-1.0060178077986297","0.2672048929663724","-1.0380279180279075","-0.0040197515718449761","0.022608706240486956","-0.0040117539026631732","77.923000000000002"
"12065","2021-04-23","20:28:23.57","1619209703578997536","","-1.2072213693583009","0.0668012232415931","-0.97315117315115884","-0.0040197515718449761","0.030588249619482741","-0.012035261707988396","77.918999999999997"
"12066","2021-04-23","20:28:23.58","1619209703579995827","","-1.1401535155050588","0.2004036697247793","-0.84339768339766508","-0.0066995859530749602","0.026598477929984835","-0.0053490052035509023","77.918999999999997"
