"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","True:SampleAndWrite.SamplingEnable:BooleanRising:"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1619210994671399264"
"StartRawTime","1619210994671399264"
"Index","Date","ClockTime","RawTime","TraceSampID","gActualForce[1]:LREAL","gActualForce[2]:LREAL","gActualForce[3]:LREAL","gActualForce[4]:LREAL","gActualForce[5]:LREAL","gActualForce[6]:LREAL","gActualLaserPosition:LREAL"
"20328","2021-04-23","20:49:54.67","1619210994671399264","","-1.6096284924777535","0.1336024464831862","-1.0380279180279075","-0.00803950314368998","0.023938630136986244","0.0026745026017754442","78.207999999999998"
"20329","2021-04-23","20:49:54.67","1619210994672399165","","-1.4754927847712693","-0.20040366972478019","-0.97315117315115884","-0.0040197515718449761","0.029258325722983439","-0.0066862565044386174","77.890000000000001"
"20330","2021-04-23","20:49:54.67","1619210994673399690","","-1.274289223211543","-0.20040366972478019","-0.84339768339766508","-0.00803950314368998","0.027928401826484137","0","77.890000000000001"
"20331","2021-04-23","20:49:54.67","1619210994674399970","","-1.6096284924777535","0.4008073394495586","-0.51901395901392533","-0.0066995859530749602","0.030588249619482741","0","77.888000000000005"
"20332","2021-04-23","20:49:54.67","1619210994675398761","","-1.3413570770647851","0.0668012232415931","-0.71364419364416776","-0.001339917190614992","0.030588249619482741","-0.0093607591062129514","77.894000000000005"
"20333","2021-04-23","20:49:54.67","1619210994676399040","","-1.4754927847712693","0","-0.84339768339766508","-0.0040197515718449761","0.023938630136986244","-0.0026745026017754442","77.884"
"20334","2021-04-23","20:49:54.67","1619210994677398820","","-1.5425606386245114","0","-0.90827442827441374","-0.0026798343812299841","0.026598477929984835","-0.0026745026017754442","77.891999999999996"
"20335","2021-04-23","20:49:54.67","1619210994678399824","","-1.5425606386245114","0.2004036697247793","-0.97315117315115884","-0.0040197515718449761","0.022608706240486956","-0.0080235078053252362","77.891999999999996"
"20336","2021-04-23","20:49:54.67","1619210994679399846","","-1.2072213693583009","0.2004036697247793","-0.97315117315115884","-0.0053596687624599682","0.023938630136986244","-0.0066862565044386174","77.890000000000001"
"20337","2021-04-23","20:49:54.68","1619210994680398751","","-1.6766963463309947","0","-1.0380279180279075","-0.0053596687624599682","0.021278782343987654","-0.0040117539026631732","77.888000000000005"
"20338","2021-04-23","20:49:54.68","1619210994681398843","","-1.6766963463309947","0","-0.90827442827441374","-0.00803950314368998","0.023938630136986244","-0.0080235078053252362","77.887"
