"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","True:SampleAndWrite.SamplingEnable:BooleanRising:"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1619210771196552250"
"StartRawTime","1619210771196552250"
"Index","Date","ClockTime","RawTime","TraceSampID","gActualForce[1]:LREAL","gActualForce[2]:LREAL","gActualForce[3]:LREAL","gActualForce[4]:LREAL","gActualForce[5]:LREAL","gActualForce[6]:LREAL","gActualLaserPosition:LREAL"
"3662","2021-04-23","20:46:11.19","1619210771196552250","","-1.4084249309180272","0.2672048929663724","-1.0380279180279075","-0.0053596687624599682","0.023938630136986244","-0.001337251300887729","74.265000000000001"
"3663","2021-04-23","20:46:11.19","1619210771197552292","","-1.4754927847712693","0.2004036697247793","-0.84339768339766508","-0.0040197515718449761","0.022608706240486956","-0.0040117539026631732","77.930000000000007"
"3664","2021-04-23","20:46:11.19","1619210771198552247","","-1.1401535155050588","0","-0.90827442827441374","-0.0040197515718449761","0.026598477929984835","0","77.926000000000002"
"3665","2021-04-23","20:46:11.20","1619210771199552106","","-1.3413570770647851","0.0668012232415931","-1.0380279180279075","-0.0040197515718449761","0.022608706240486956","-0.0026745026017754442","77.930000000000007"
"3666","2021-04-23","20:46:11.20","1619210771200554062","","-1.4084249309180272","-0.0668012232415931","-0.90827442827441374","-0.009379420334304972","0.022608706240486956","0.0026745026017754442","77.930000000000007"
"3667","2021-04-23","20:46:11.20","1619210771201552020","","-1.274289223211543","0.1336024464831862","-1.0380279180279075","-0.0066995859530749602","0.022608706240486956","-0.0040117539026631732","77.929000000000002"
"3668","2021-04-23","20:46:11.20","1619210771202552227","","-1.1401535155050588","-0.0668012232415931","-0.97315117315115884","-0.0040197515718449761","0.022608706240486956","-0.0040117539026631732","77.927000000000007"
"3669","2021-04-23","20:46:11.20","1619210771203551923","","-1.4084249309180272","0.1336024464831862","-1.1677814077814048","-0.0040197515718449761","0.019948858447489462","0.0040117539026631732","77.927999999999997"
"3670","2021-04-23","20:46:11.20","1619210771204552154","","-1.2072213693583009","-0.0668012232415931","-1.1029046629046562","-0.0053596687624599682","0.022608706240486956","-0.001337251300887729","77.930999999999997"
"3671","2021-04-23","20:46:11.20","1619210771205552041","","-1.5425606386245114","0","-1.1677814077814048","0","0.025268554033485546","-0.001337251300887729","77.929000000000002"
"3672","2021-04-23","20:46:11.20","1619210771206552028","","-1.4084249309180272","-0.13360244648318709","-1.1029046629046562","-0.001339917190614992","0.025268554033485546","-0.0066862565044386174","77.927000000000007"
"3673","2021-04-23","20:46:11.20","1619210771207551879","","-1.4084249309180272","0.1336024464831862","-0.90827442827441374","-0.0053596687624599682","0.019948858447489462","-0.001337251300887729","77.929000000000002"
"3674","2021-04-23","20:46:11.20","1619210771208552352","","-1.1401535155050588","0.1336024464831862","-1.0380279180279075","-0.0026798343812299841","0.022608706240486956","-0.0026745026017754442","77.930000000000007"
"3675","2021-04-23","20:46:11.21","1619210771209552044","","-1.0730856616518718","-0.20040366972478019","-0.84339768339766508","-0.0053596687624599682","0.025268554033485546","-0.001337251300887729","77.929000000000002"
"3676","2021-04-23","20:46:11.21","1619210771210552412","","-1.4754927847712693","0.1336024464831862","-0.84339768339766508","-0.0040197515718449761","0.026598477929984835","-0.0026745026017754442","77.929000000000002"
"3677","2021-04-23","20:46:11.21","1619210771211551884","","-1.3413570770647851","0.4676085626911517","-1.362411642411594","-0.00803950314368998","0.026598477929984835","-0.0066862565044386174","77.929000000000002"
"3678","2021-04-23","20:46:11.21","1619210771212552869","","-1.4754927847712693","0.4008073394495586","-1.0380279180279075","-0.00803950314368998","0.019948858447489462","0.0053490052035508884","77.926000000000002"
"3679","2021-04-23","20:46:11.21","1619210771213551927","","-1.4084249309180272","0.1336024464831862","-0.84339768339766508","-0.009379420334304972","0.021278782343987654","-0.01069801040710068","77.924999999999997"
"3680","2021-04-23","20:46:11.21","1619210771214551908","","-1.4084249309180272","0.2672048929663724","-1.0380279180279075","-0.009379420334304972","0.01861893455099016","-0.0026745026017754442","77.927999999999997"
"3681","2021-04-23","20:46:11.21","1619210771215551892","","-1.5425606386245114","0","-0.97315117315115884","-0.0053596687624599682","0.023938630136986244","0.0053490052035508884","77.930000000000007"
"3682","2021-04-23","20:46:11.21","1619210771216552052","","-1.274289223211543","0.3340061162079655","-1.1029046629046562","-0.00803950314368998","0.025268554033485546","-0.0040117539026631732","77.929000000000002"
"3683","2021-04-23","20:46:11.21","1619210771217551824","","-1.3413570770647851","0.3340061162079655","-0.90827442827441374","-0.00803950314368998","0.026598477929984835","-0.0040117539026631732","77.930000000000007"
"3684","2021-04-23","20:46:11.21","1619210771218551832","","-1.5425606386245114","0.2004036697247793","-1.1677814077814048","-0.00803950314368998","0.026598477929984835","-0.0066862565044386174","77.927000000000007"
"3685","2021-04-23","20:46:11.22","1619210771219551636","","-1.4084249309180272","0","-1.1029046629046562","-0.0053596687624599682","0.022608706240486956","-0.0066862565044386174","77.930000000000007"
"3686","2021-04-23","20:46:11.22","1619210771220553317","","-1.4084249309180272","0","-0.84339768339766508","-0.0040197515718449761","0.019948858447489462","-0.0066862565044386174","77.930999999999997"
"3687","2021-04-23","20:46:11.22","1619210771221550949","","-1.3413570770647851","0.5344097859327448","-1.0380279180279075","-0.001339917190614992","0.026598477929984835","-0.0026745026017754442","77.924999999999997"
"3688","2021-04-23","20:46:11.22","1619210771222550742","","-1.0730856616518718","0.1336024464831862","-0.84339768339766508","-0.001339917190614992","0.019948858447489462","-0.01069801040710068","77.930000000000007"
