"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","True:SampleAndWrite.SamplingEnable:BooleanRising:"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1619210887970869185"
"StartRawTime","1619210887970869185"
"Index","Date","ClockTime","RawTime","TraceSampID","gActualForce[1]:LREAL","gActualForce[2]:LREAL","gActualForce[3]:LREAL","gActualForce[4]:LREAL","gActualForce[5]:LREAL","gActualForce[6]:LREAL","gActualLaserPosition:LREAL"
"25156","2021-04-23","20:48:07.97","1619210887970869185","","-1.3413570770647851","0.2004036697247793","-0.97315117315115884","-0.0040197515718449761","0.027928401826484137","0","75.039000000000001"
"25157","2021-04-23","20:48:07.97","1619210887971868922","","-1.4084249309180272","0.1336024464831862","-0.97315117315115884","-0.010719337524919964","0.025268554033485546","0.0053490052035508884","77.893000000000001"
"25158","2021-04-23","20:48:07.97","1619210887972868319","","-1.274289223211543","0.1336024464831862","-1.1677814077814048","-0.0053596687624599682","0.027928401826484137","0","77.891999999999996"
"25159","2021-04-23","20:48:07.97","1619210887973869562","","-1.1401535155050588","0","-1.0380279180279075","-0.0040197515718449761","0.022608706240486956","-0.01069801040710068","77.890000000000001"
"25160","2021-04-23","20:48:07.97","1619210887974868586","","-1.3413570770647851","0.0668012232415931","-0.84339768339766508","0","0.022608706240486956","-0.0093607591062129514","77.891000000000005"
"25161","2021-04-23","20:48:07.97","1619210887975868584","","-1.3413570770647851","-0.0668012232415931","-0.77852093852091642","-0.0026798343812299841","0.029258325722983439","0","77.893000000000001"
"25162","2021-04-23","20:48:07.97","1619210887976868431","","-1.1401535155050588","-0.0668012232415931","-0.84339768339766508","-0.0053596687624599682","0.025268554033485546","-0.0093607591062129514","77.893000000000001"
"25163","2021-04-23","20:48:07.97","1619210887977869769","","-1.3413570770647851","0.1336024464831862","-0.71364419364416776","0.0013399171906138818","0.027928401826484137","-0.0026745026017754442","77.885000000000005"
"25164","2021-04-23","20:48:07.97","1619210887978868835","","-1.4084249309180272","0.0668012232415931","-0.77852093852091642","-0.00803950314368998","0.029258325722983439","-0.0040117539026631732","77.890000000000001"
"25165","2021-04-23","20:48:07.98","1619210887979868450","","-1.3413570770647851","0.4008073394495586","-1.0380279180279075","-0.0066995859530749602","0.031918173515982043","-0.0066862565044386174","77.891999999999996"
