"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","True:SampleAndWrite.SamplingEnable:BooleanRising:"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1619209143398995798"
"StartRawTime","1619209143398995798"
"Index","Date","ClockTime","RawTime","TraceSampID","gActualForce[1]:LREAL","gActualForce[2]:LREAL","gActualForce[3]:LREAL","gActualForce[4]:LREAL","gActualForce[5]:LREAL","gActualForce[6]:LREAL","gActualLaserPosition:LREAL"
"12344","2021-04-23","20:19:03.39","1619209143398995798","","-1.3413570770647851","0.3340061162079655","-0.97315117315115884","-0.001339917190614992","0.017289010654490872","-0.0093607591062129514","76.337999999999994"
"12345","2021-04-23","20:19:03.40","1619209143399996198","","-1.4084249309180272","0.4676085626911517","-0.84339768339766508","-0.001339917190614992","0.019948858447489462","-0.0080235078053252362","77.921999999999997"
"12346","2021-04-23","20:19:03.40","1619209143400996244","","-1.4754927847712693","0.2004036697247793","-0.64876744876742265","-0.001339917190614992","0.014629162861492268","-0.0026745026017754442","77.920000000000002"
"12347","2021-04-23","20:19:03.40","1619209143401996135","","-1.3413570770647851","0.3340061162079655","-0.84339768339766508","0","0.014629162861492268","0.0013372513008877152","77.920000000000002"
"12348","2021-04-23","20:19:03.40","1619209143402996307","","-1.4084249309180272","0.2004036697247793","-0.71364419364416776","-0.001339917190614992","0.01595908675799157","-0.0066862565044386174","77.924999999999997"
"12349","2021-04-23","20:19:03.40","1619209143403996068","","-1.1401535155050588","0.4008073394495586","-0.84339768339766508","-0.0026798343812299841","0.01595908675799157","-0.0040117539026631732","77.920000000000002"
"12350","2021-04-23","20:19:03.40","1619209143404995856","","-1.3413570770647851","0.3340061162079655","-0.64876744876742265","-0.0026798343812299841","0.01595908675799157","0.0013372513008877152","77.921999999999997"
"12351","2021-04-23","20:19:03.40","1619209143405996670","","-1.4084249309180272","0.2004036697247793","-0.58389070389067399","0.0026798343812288739","0.017289010654490872","-0.001337251300887729","77.918000000000006"
"12352","2021-04-23","20:19:03.40","1619209143406994696","","-1.4084249309180272","0.4008073394495586","-0.71364419364416776","-0.0040197515718449761","0.017289010654490872","-0.0026745026017754442","77.923000000000002"
"12353","2021-04-23","20:19:03.40","1619209143407995673","","-1.2072213693583009","0.2672048929663724","-0.64876744876742265","0","0.023938630136986244","-0.0080235078053252362","77.923000000000002"
"12354","2021-04-23","20:19:03.40","1619209143408994925","","-1.274289223211543","0.3340061162079655","-0.71364419364416776","-0.0040197515718449761","0.022608706240486956","-0.0053490052035509023","77.918000000000006"
"12355","2021-04-23","20:19:03.41","1619209143409994974","","-0.93894995394538761","0.60121100917433878","-0.71364419364416776","-0.0053596687624599682","0.019948858447489462","-0.001337251300887729","77.921000000000006"
"12356","2021-04-23","20:19:03.41","1619209143410995014","","-1.2072213693583009","0","-0.77852093852091642","0","0.01861893455099016","-0.0080235078053252362","77.918999999999997"
"12357","2021-04-23","20:19:03.41","1619209143411994850","","-1.3413570770647851","0.73481345565752498","-0.71364419364416776","-0.001339917190614992","0.017289010654490872","-0.0026745026017754442","77.921000000000006"
"12358","2021-04-23","20:19:03.41","1619209143412994845","","-1.4084249309180272","0.2672048929663724","-0.77852093852091642","-0.0040197515718449761","0.022608706240486956","-0.0026745026017754442","77.921000000000006"
"12359","2021-04-23","20:19:03.41","1619209143413995636","","-1.4084249309180272","0.3340061162079655","-0.51901395901392533","-0.001339917190614992","0.01595908675799157","-0.0093607591062129514","77.918000000000006"
"12360","2021-04-23","20:19:03.41","1619209143414994805","","-1.3413570770647851","0.3340061162079655","-0.97315117315115884","0","0.014629162861492268","0.0013372513008877152","77.921000000000006"
"12361","2021-04-23","20:19:03.41","1619209143415994770","","-1.4754927847712693","0.4008073394495586","-0.84339768339766508","0","0.01595908675799157","-0.001337251300887729","77.921000000000006"
"12362","2021-04-23","20:19:03.41","1619209143416995432","","-1.4754927847712693","0.3340061162079655","-0.84339768339766508","0","0.017289010654490872","-0.0040117539026631732","77.923000000000002"
"12363","2021-04-23","20:19:03.41","1619209143417994820","","-1.0730856616518718","0.4008073394495586","-0.90827442827441374","-0.0066995859530749602","0.019948858447489462","-0.0066862565044386174","77.921999999999997"
